Business Name,City,Rating,Reviews Count,Phone Number,Email,Website,Full Address,Google Maps Link
skynet computer,Darbhanga,3.7,,+91 72777 77821,,Not Available,"skynet computer income tax chowk, Lal Bagh, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/skynet+computer/data=!4m7!3m6!1s0x39edb83dab37e02b:0x310e5c61be8b53de!8m2!3d26.157246!4d85.8990224!16s%2Fg%2F11c6s5bwsc!19sChIJK-A3qz247TkR3lOLvmFcDjE?authuser=0&hl=en&rclk=1
Online seva kendra (Vijay Cyber Cafe),Darbhanga,5.0,47.0,+91 95720 94804,,Not Available,"ward no 15, Vijay kumar Gupta Chunabhatti chowk, C/o, Lakshmisagar, Darbhanga, Bihar 846009, India",https://www.google.com/maps/place/Online+seva+kendra+%28Vijay+Cyber+Cafe%29/data=!4m7!3m6!1s0x39edb98402079477:0xce2c3ec30835b50e!8m2!3d26.1642648!4d85.9096558!16s%2Fg%2F11vz66hqk1!19sChIJd5QHAoS57TkRDrU1CMM-LM4?authuser=0&hl=en&rclk=1
Manish Cyber & mobile,Darbhanga,5.0,,+91 82716 45277,,Not Available,"near c m Science College, Mirzapur, Lal Bagh, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/Manish+Cyber+%26+mobile/data=!4m7!3m6!1s0x39edb8344944740b:0x9206e04f2a1f4ca8!8m2!3d26.151974!4d85.8931997!16s%2Fg%2F11f57sy5bj!19sChIJC3RESTS47TkRqEwfKk_gBpI?authuser=0&hl=en&rclk=1
JAI DIGITAL PHOTOSTATE & LAMINATION,Darbhanga,3.0,,+91 77392 93099,,Not Available,"Laheriasarai Station Rd, Benta, Laheriasarai, Darbhanga, Bihar 846001, India",https://www.google.com/maps/place/JAI+DIGITAL+PHOTOSTATE+%26+LAMINATION/data=!4m7!3m6!1s0x39edb8f0bcac38af:0x462f0e910f0079a4!8m2!3d26.1179493!4d85.9005818!16s%2Fg%2F11hcw3r483!19sChIJrzisvPC47TkRpHkAD5EOL0Y?authuser=0&hl=en&rclk=1
CSC CENTER,Darbhanga,4.0,,Not Available,,Not Available,"5W76+4J4, Lakshmisagar, Darbhanga, Bihar 846009, India",https://www.google.com/maps/place/CSC+CENTER/data=!4m7!3m6!1s0x39edb9f01d87ade5:0x9a55114f78d6215c!8m2!3d26.1627672!4d85.9115832!16s%2Fg%2F11h7flbq1x!19sChIJ5a2HHfC57TkRXCHWeE8RVZo?authuser=0&hl=en&rclk=1
Rajni Cyber Cafe,Darbhanga,,,Not Available,,Not Available,"Shisho west Chowk, Kamtaul Road, Darbhanga, Madhopur, Bihar 847306, India",https://www.google.com/maps/place/Rajni+Cyber+Cafe/data=!4m7!3m6!1s0x39edb70046a86dcf:0xeff97b63f868803a!8m2!3d26.193241!4d85.8539754!16s%2Fg%2F11ylrrh4p8!19sChIJz22oRgC37TkROoBo-GN7-e8?authuser=0&hl=en&rclk=1
J P Digital Seva,Darbhanga,5.0,6.0,+91 70046 20566,,Not Available,"Shop 14, Ghat, near Petrol Pump, Dhoi, Darbhanga, Bihar 846009, India",https://www.google.com/maps/place/J+P+Digital+Seva/data=!4m7!3m6!1s0x39edc7cc911d17f1:0x5800d0cfcba9d419!8m2!3d26.1483407!4d85.9468784!16s%2Fg%2F11wttq_zb1!19sChIJ8RcdkczH7TkRGdSpy8_QAFg?authuser=0&hl=en&rclk=1
SA World,Darbhanga,,,+91 80513 05196,,Not Available,"mirzapur gaushala road, goushala road, Mirzapur, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/SA+World/data=!4m7!3m6!1s0x39edb96082b0f2e7:0xf97c909be8af4570!8m2!3d26.1515413!4d85.8984883!16s%2Fg%2F11s8msy9gr!19sChIJ5_KwgmC57TkRcEWv6JuQfPk?authuser=0&hl=en&rclk=1
Laxmi Cyber Cafe,Darbhanga,,,+91 84548 02962,,Not Available,"Khutwara, Ghat Road, Dhoi, Darbhanga, Bihar 846009, India",https://www.google.com/maps/place/Laxmi+Cyber+Cafe/data=!4m7!3m6!1s0x39edc7a92d6bf8df:0x62167b9f37b00511!8m2!3d26.1713923!4d85.9635277!16s%2Fg%2F11vr75k9mv!19sChIJ3_hrLanH7TkREQWwN597FmI?authuser=0&hl=en&rclk=1
ARSH CYBER CAFE & Stationery,Darbhanga,5.0,,+91 62048 66093,,Not Available,"Nitish Kumar Yadav, Shiv Mandir Road, Mirzapur, Lal Bagh, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/ARSH+CYBER+CAFE+%26+Stationery/data=!4m7!3m6!1s0x39edb936efe3914d:0x35d380eb01412a51!8m2!3d26.1537993!4d85.8917302!16s%2Fg%2F11y4lv55w2!19sChIJTZHj7za57TkRUSpBAeuA0zU?authuser=0&hl=en&rclk=1
SIDDHARTH ONLINE CENTRE,Darbhanga,,,Not Available,,Not Available,"5V2W+M3P, Mirzapur, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/SIDDHARTH+ONLINE+CENTRE/data=!4m7!3m6!1s0x39edb9001183b177:0x53c769c736f2e4b3!8m2!3d26.1517647!4d85.8952075!16s%2Fg%2F11y_rh1xw0!19sChIJd7GDEQC57TkRs-TyNsdpx1M?authuser=0&hl=en&rclk=1
Vedika online centre,Darbhanga,,,Not Available,,Not Available,"14 ward Gangwara road, Laxmisagar Rd, Chunabhatti, naka14, Darbhanga, Bihar 846009, India",https://www.google.com/maps/place/Vedika+online+centre/data=!4m7!3m6!1s0x39edb9003445c153:0x77a6a1119c7e5a03!8m2!3d26.1604184!4d85.9110921!16s%2Fg%2F11ywpgc9d2!19sChIJU8FFNAC57TkRA1p-nBGhpnc?authuser=0&hl=en&rclk=1
PVNCYBER,Darbhanga,5.0,1.0,+91 97717 71757,,Not Available,"Chitragupta Nagar, Laheriasarai, Barheta, Darbhanga, Bihar 846001, India",https://www.google.com/maps/place/PVNCYBER/data=!4m7!3m6!1s0x39edb99c03f0df5d:0xfcaaefce6c2ec075!8m2!3d26.1178239!4d85.8831523!16s%2Fg%2F11x07r5dnf!19sChIJXd_wA5y57TkRdcAubM7vqvw?authuser=0&hl=en&rclk=1
MAA AMBEY CSC CENTER,Darbhanga,5.0,5.0,+91 82106 20636,,Not Available,"MOH- DONAR GANGASAGAR, POST- lalbagh, ps- laheriasarai LALBAGH, PS LAHERIASARAI, DISTT, Kadirabad Rd, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/MAA+AMBEY+CSC+CENTER/data=!4m7!3m6!1s0x39edb9b3e3083f4b:0x6e7a31e5b88069b7!8m2!3d26.1554865!4d85.8927743!16s%2Fg%2F11w4v00wh3!19sChIJSz8I47O57TkRt2mAuOUxem4?authuser=0&hl=en&rclk=1
UNIQUE ONLINE CYBER CAFE,Darbhanga,1.0,,Not Available,,Not Available,"5W23+3F3, IB Smiriti Hospital Rd, Bhathiarisarai, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/UNIQUE+ONLINE+CYBER+CAFE/data=!4m7!3m6!1s0x39edb983b90f7297:0xaae8d9cc6a1ff473!8m2!3d26.1501373!4d85.9036656!16s%2Fg%2F11v5b8rt1q!19sChIJl3IPuYO57TkRc_QfaszZ6Ko?authuser=0&hl=en&rclk=1
S.K Communication,Darbhanga,5.0,1.0,+91 96671 51407,,https://chat.whatsapp.com/CSbFjZTo4jo6rPzlEULVq9,"Muhalla Fakira Khan, Neem Chowk, Urdu Bazaar Road, Quilaghat, Rahamganj, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/S.K+Communication/data=!4m7!3m6!1s0x39edb9001d87c9af:0x8054ed70a8e3d1c8!8m2!3d26.1439535!4d85.8925703!16s%2Fg%2F11lvjtpn6k!19sChIJr8mHHQC57TkRyNHjqHDtVIA?authuser=0&hl=en&rclk=1
Sanjay Cyber Cafe,Darbhanga,,,+91 92631 49626,,Not Available,"Badarinarayan Mandir Ke Pas, 01, Mahraji Pul, Badrinarayan Society, Shubhankarpur, Darbhanga, Chataria, Bihar 846006, India",https://www.google.com/maps/place/Sanjay+Cyber+Cafe/data=!4m7!3m6!1s0x39edb9de6a88230d:0x3dd65849aac19435!8m2!3d26.1588579!4d85.888113!16s%2Fg%2F11ms0vgtpw!19sChIJDSOIat657TkRNZTBqklY1j0?authuser=0&hl=en&rclk=1
Sinha & Sinha E Seva Kendra,Darbhanga,5.0,,+91 88777 76774,,Not Available,"5V2R+844, Musharaf Bazar, behind Shivaji Moorthy Transport Campus, Shivaji Nagar, Gullowara, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/Sinha+%26+Sinha+E+Seva+Kendra/data=!4m7!3m6!1s0x39edb835251b7001:0x5b597524ad6769f8!8m2!3d26.1507747!4d85.8903317!16s%2Fg%2F11f54615dw!19sChIJAXAbJTW47TkR-GlnrSR1WVs?authuser=0&hl=en&rclk=1
Arnav Cyber Cafe,Darbhanga,,,+91 82357 70384,,Not Available,"Bandh Basti Sahpur Road, Darbhanga, Badh Basti, Bihar 846005, India",https://www.google.com/maps/place/Arnav+Cyber+Cafe/data=!4m7!3m6!1s0x39edb9fc4b361b8f:0xd6e0dc7a0c6dc524!8m2!3d26.1676804!4d85.8513364!16s%2Fg%2F11yr8ygx10!19sChIJjxs2S_y57TkRJMVtDHrc4NY?authuser=0&hl=en&rclk=1
MAA AMBEY CSC CENTER,Darbhanga,1.0,1.0,+91 97082 07704,,Not Available,"Chowk, Donar, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/MAA+AMBEY+CSC+CENTER/data=!4m7!3m6!1s0x39edb9e226082535:0x90e95732f356982f!8m2!3d26.1440677!4d85.9077715!16s%2Fg%2F11s7s7cyyr!19sChIJNSUIJuK57TkRL5hW8zJX6ZA?authuser=0&hl=en&rclk=1
New Pintu Cyber Cafe,Darbhanga,3.9,,+91 86035 92221,,Not Available,"mridul indane, Shivdhara Near, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/New+Pintu+Cyber+Cafe/data=!4m7!3m6!1s0x39edb77cc2abacb1:0x62b9adc4fbe52eda!8m2!3d26.1754421!4d85.8806001!16s%2Fg%2F11cn15qgxg!19sChIJsayrwny37TkR2i7l-8StuWI?authuser=0&hl=en&rclk=1
The Quick Solution,Darbhanga,4.5,,+91 95768 70786,,Not Available,"Madarpur Road, Maulaganj, Banker's Colony, Donar, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/The+Quick+Solution/data=!4m7!3m6!1s0x39edb849530fb345:0xef3929c98dddeccb!8m2!3d26.1425991!4d85.8978591!16s%2Fg%2F11clw75slm!19sChIJRbMPU0m47TkRy-zdjckpOe8?authuser=0&hl=en&rclk=1
Solution Computer & Cyber Cafe,Darbhanga,3.3,,+91 99052 32319,,Not Available,"Marwari College Rd, Laheriasarai, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/Solution+Computer+%26+Cyber+Cafe/data=!4m7!3m6!1s0x39edb846f8620bf1:0x3151ba21cca59ce7!8m2!3d26.1450585!4d85.9037411!16s%2Fg%2F1tj87vjy!19sChIJ8Qti-Ea47TkR55ylzCG6UTE?authuser=0&hl=en&rclk=1
Info Cyber Cafe,Darbhanga,4.3,,+91 97715 64420,,Not Available,"4VXW+G7M, Mirzapur, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/Info+Cyber+Cafe/data=!4m7!3m6!1s0x39edb8361e857d85:0x81082a56c23b2ecb!8m2!3d26.1488372!4d85.8956791!16s%2Fg%2F1tdj2mf1!19sChIJhX2FHja47TkRyy47wlYqCIE?authuser=0&hl=en&rclk=1
JK CYBER CITY,Darbhanga,5.0,,Not Available,,Not Available,"Idgah Rd, opp. nagendar jha. mahila college, Benta, Laheriasarai, Darbhanga, Bihar 846001, India",https://www.google.com/maps/place/JK+CYBER+CITY/data=!4m7!3m6!1s0x39edb935d041b18f:0x9d6cbb853c41a25d!8m2!3d26.1272899!4d85.9009796!16s%2Fg%2F11p65qqm8t!19sChIJj7FB0DW57TkRXaJBPIW7bJ0?authuser=0&hl=en&rclk=1
Cyber Cafe (Indu Computer Typing Centre),Darbhanga,4.3,,+91 93085 11675,,Not Available,"Jan Aushadhi Kendra, in Building, Station Rd, Mirzapur, Kathalbari, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/Cyber+Cafe+%28Indu+Computer+Typing+Centre%29/data=!4m7!3m6!1s0x39edb91d3e711603:0xeb95d6fd9f8e5081!8m2!3d26.1526725!4d85.90016!16s%2Fg%2F11tblbmzdx!19sChIJAxZxPh257TkRgVCOn_3Wles?authuser=0&hl=en&rclk=1
RAJA CYBER CAFE,Darbhanga,4.3,,Not Available,,Not Available,"Station Rd, near Post Office, PWD Colony, Laheriasarai, Darbhanga, Bihar 846001, India",https://www.google.com/maps/place/RAJA+CYBER+CAFE/data=!4m7!3m6!1s0x39edb96c5655ed73:0x3a98ba7990aa43c8!8m2!3d26.1164523!4d85.9039934!16s%2Fg%2F11hds2yll_!19sChIJc-1VVmy57TkRyEOqkHm6mDo?authuser=0&hl=en&rclk=1
DIGITAL CYBER CAFE,Darbhanga,5.0,,+91 91134 36551,,Not Available,"Ghat Road, near Suraj Ply World, Ghat Saidnagar, Ekmi, Darbhanga, Bihar 846003, India",https://www.google.com/maps/place/DIGITAL+CYBER+CAFE/data=!4m7!3m6!1s0x39edb9f95bd719d1:0x63adf1a5516b7d97!8m2!3d26.1181826!4d85.8819965!16s%2Fg%2F11vd_tt20k!19sChIJ0RnXW_m57TkRl31rUaXxrWM?authuser=0&hl=en&rclk=1
Om Shanti Cyber cafe,Darbhanga,4.0,,Not Available,,Not Available,"DMCH Rd, near New PG girls Hostel, Allalpatti, Laheriasarai, Darbhanga, Bihar 846001, India",https://www.google.com/maps/place/Om+Shanti+Cyber+cafe/data=!4m7!3m6!1s0x39edb926c283a72d:0x5e0e40fc277da791!8m2!3d26.1321296!4d85.9029034!16s%2Fg%2F11m5f9g4g4!19sChIJLaeDwia57TkRkad9J_xADl4?authuser=0&hl=en&rclk=1
Shyama Internet,Darbhanga,4.2,,+91 99398 11349,,Not Available,"Back Distance Education Rambagh Gate Sipahiline LNMU GATE THANA MORE, Bihar 846004, India",https://www.google.com/maps/place/Shyama+Internet/data=!4m7!3m6!1s0x39edb90b9b576fe7:0x4f039d4cfb5d5d42!8m2!3d26.1515767!4d85.8972336!16s%2Fg%2F11hf5l5fcd!19sChIJ529Xmwu57TkRQl1d-0ydA08?authuser=0&hl=en&rclk=1
MITHILA CYBER CAFE,Darbhanga,5.0,1.0,+91 82103 14697,,Not Available,"Near traffic police station naka 6 Rahamganj opposit Ram janki mandir naka, 6, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/MITHILA+CYBER+CAFE/data=!4m7!3m6!1s0x39edb9352cd72925:0xa5deffaa9c49188c!8m2!3d26.1464467!4d85.8911992!16s%2Fg%2F11h554zfyk!19sChIJJSnXLDW57TkRjBhJnKr_3qU?authuser=0&hl=en&rclk=1
Shrishti Cyber Cafe,Darbhanga,5.0,,+91 99345 47299,,Not Available,"00, Lakshmisagar, Darbhanga, Bihar 846009, India",https://www.google.com/maps/place/Shrishti+Cyber+Cafe/data=!4m7!3m6!1s0x39edb90bef869aaf:0xf97170ada7ef7fc5!8m2!3d26.1596135!4d85.909234!16s%2Fg%2F11jzfbkpl9!19sChIJr5qG7wu57TkRxX_vp61wcfk?authuser=0&hl=en&rclk=1
Adeeb Cyber Cafe,Darbhanga,2.4,,Not Available,,Not Available,"Noorul Hassan Rd, Noorul Hasan Lane, Banker's Colony, Rahamganj, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/Adeeb+Cyber+Cafe/data=!4m7!3m6!1s0x39edb9d930900055:0xeff00b11329833bd!8m2!3d26.1377407!4d85.8934435!16s%2Fg%2F11nmt3s1g2!19sChIJVQCQMNm57TkRvTOYMhEL8O8?authuser=0&hl=en&rclk=1
SKY CYBER CAFE,Darbhanga,,,+91 91226 61623,,http://www.skycybercafe.com/,"Marwari College Road, near Marwari College, Bhatiyarisarai, Darbhanga, Bihar 846003, India",https://www.google.com/maps/place/SKY+CYBER+CAFE/data=!4m7!3m6!1s0x39edb9dcb46e0ac3:0xb89452151cfbc8b3!8m2!3d26.1342753!4d85.9123928!16s%2Fg%2F11stxmrx6n!19sChIJwwputNy57TkRs8j7HBVSlLg?authuser=0&hl=en&rclk=1
Riya Cyber World,Darbhanga,3.9,48.0,+91 88736 06985,,Not Available,"Maulaganj, Laheriasarai, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/Riya+Cyber+World/data=!4m7!3m6!1s0x39edb969c61400e7:0xbf46b0621479e79!8m2!3d26.1408172!4d85.8973858!16s%2Fg%2F11rz46t0_t!19sChIJ5wAUxmm57TkReZ5HIQZr9As?authuser=0&hl=en&rclk=1
Rahul Cyber Cafe,Darbhanga,,,+91 91228 78608,,Not Available,"Raghepura, Raghepura Road, near to Surya Mandir, Benta, Laheriasarai, Darbhanga, Bihar 846009, India",https://www.google.com/maps/place/Rahul+Cyber+Cafe/data=!4m7!3m6!1s0x39edb92310bacce3:0x1cc62f0c98d42ef!8m2!3d26.1243812!4d85.9179776!16s%2Fg%2F11vdb9wvyt!19sChIJ48y6ECO57TkR70KNyfBizAE?authuser=0&hl=en&rclk=1
INTERNET CAFE,Darbhanga,,,+91 82106 52346,,Not Available,"0, Maulaganj, Mirzapur, Laheriasarai, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/INTERNET+CAFE/data=!4m7!3m6!1s0x39edb9056acb6d65:0x8a711b785c87381e!8m2!3d26.1515748!4d85.8972424!16s%2Fg%2F11tfsr1zkw!19sChIJZW3LagW57TkRHjiHXHgbcYo?authuser=0&hl=en&rclk=1
Ladli Cyber Cafe,Darbhanga,3.0,,+91 72959 84096,,Not Available,"Naka5 Naka 5, Rahamganj, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/Ladli+Cyber+Cafe/data=!4m7!3m6!1s0x39edb96611b91429:0x8a25cfa34449c98!8m2!3d26.1370302!4d85.8916155!16s%2Fg%2F11tn2rkdmn!19sChIJKRS5EWa57TkRmJxENPpcogg?authuser=0&hl=en&rclk=1
Veena Digital AADHAR CENTER,Darbhanga,5.0,,+91 99052 61878,,Not Available,"Naka no-5, Veena Digital, Azad Chowk, near Central Secondary School, Bhathiarisarai, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/Veena+Digital+AADHAR+CENTER/data=!4m7!3m6!1s0x39edb9d8496ddcf3:0xaf459421f92252a9!8m2!3d26.1460543!4d85.8998429!16s%2Fg%2F11scmnypjp!19sChIJ89xtSdi57TkRqVIi-SGURa8?authuser=0&hl=en&rclk=1
Mata Rani Cyber Cafe & Digital Studio,Darbhanga,1.0,,+91 91228 37332,,Not Available,"5W35+3PF, JP Chowk, Lakshmisagar, Darbhanga, Bihar 846009, India",https://www.google.com/maps/place/Mata+Rani+Cyber+Cafe+%26+Digital+Studio/data=!4m7!3m6!1s0x39edb83e3aa3184d:0x9346370622ee483a!8m2!3d26.1526765!4d85.9093056!16s%2Fg%2F11f54sm268!19sChIJTRijOj647TkROkjuIgY3RpM?authuser=0&hl=en&rclk=1
Sk Cyber Center,Darbhanga,3.3,3.0,+91 74629 89870,,Not Available,"Milkichak, Road, Bhairopatti, Darbhanga, Bihar 846009, India",https://www.google.com/maps/place/Sk+Cyber+Center/data=!4m7!3m6!1s0x39edb928171ffc17:0xbbf1c2c4e7ea720f!8m2!3d26.1383183!4d85.9279928!16s%2Fg%2F11lzr4ql97!19sChIJF_wfFyi57TkRD3Lq58TC8bs?authuser=0&hl=en&rclk=1
Atif cyber cafe,Darbhanga,0.0,,+91 74810 62470,,Not Available,"Ward no. 6, near chhoti masjid, Karamganj, Dihlahi, Darbhanga, Bihar 846001, India",https://www.google.com/maps/place/Atif+cyber+cafe/data=!4m7!3m6!1s0x39edb94a1b9786c3:0xa698cbdbb6bc5f53!8m2!3d26.1308775!4d85.8946658!16s%2Fg%2F11ww95x89y!19sChIJw4aXG0q57TkRU1-8ttvLmKY?authuser=0&hl=en&rclk=1
CSC E GOVERNMENT LTD,Darbhanga,,,+91 82986 20845,,Not Available,"nearby Durga Mandir, Gahumi, Azamnagar, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/CSC+E+GOVERNMENT+LTD/data=!4m7!3m6!1s0x39edb7459d5a4c1b:0x71e561918b3f1179!8m2!3d26.1721395!4d85.8834156!16s%2Fg%2F11xlscg1yv!19sChIJG0xanUW37TkReRE_i5Fh5XE?authuser=0&hl=en&rclk=1
Jay Shyama Mai Cyber,Darbhanga,3.3,3.0,+91 62067 97611,,Not Available,"00 Azam Nagar, Teachers Colony, Darbhanga, Bihar 846004, India",https://www.google.com/maps/place/Jay+Shyama+Mai+Cyber/data=!4m7!3m6!1s0x39edb99ec681321d:0x2d1b64f4e994fca9!8m2!3d26.1706198!4d85.8856334!16s%2Fg%2F11s7xpk7qq!19sChIJHTKBxp657TkRqfyU6fRkGy0?authuser=0&hl=en&rclk=1
Sonu kirana store and cyber cafe,Darbhanga,,,+91 92628 50695,,Not Available,"near Hanuman mandir, Bharaul, Darbhanga, Bihar 846003, India",https://www.google.com/maps/place/Sonu+kirana+store+and+cyber+cafe/data=!4m7!3m6!1s0x39edb9d92b5f0707:0x97871e79fa62dab!8m2!3d26.1339407!4d85.8493002!16s%2Fg%2F11x8c0rrws!19sChIJBwdfK9m57TkRqy2mn-dxeAk?authuser=0&hl=en&rclk=1
Piyush General Store And Cyber Cafe,Darbhanga,3.0,,Not Available,,Not Available,"Kapchhahi PWD Road, near Radha Krishna Mandir, Laheriasarai, Darbhanga, Bihar 846003, India",https://www.google.com/maps/place/Piyush+General+Store+And+Cyber+Cafe/data=!4m7!3m6!1s0x39edb9b2aee3dae3:0xc0332b79654f3f1a!8m2!3d26.1382523!4d85.9079633!16s%2Fg%2F11x7y1jss_!19sChIJ49rjrrK57TkRGj9PZXkrM8A?authuser=0&hl=en&rclk=1
Digital Cyber point,Ara,5.0,,+91 70615 90200,,Not Available,"front of Dr U.K Chaudhary, Vishnu Nagar, Jagdev Nagar, Arrah, Bihar 802302, India",https://www.google.com/maps/place/Digital+Cyber+point/data=!4m7!3m6!1s0x398d5fbdd4789fdf:0xcad91f546678e603!8m2!3d25.5416688!4d84.649289!16s%2Fg%2F11yg_8s7r5!19sChIJ35941L1fjTkRA-Z4ZlQf2co?authuser=0&hl=en&rclk=1
Digital Seva Common Service Centre,Ara,3.5,,+91 98352 71862,,Not Available,"Milki Moahalla More, Milki Mohalla Rd, near Raju Button Store, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Digital+Seva+Common+Service+Centre/data=!4m7!3m6!1s0x398d5f5f6bb008e9:0xe50be27aa4a050d8!8m2!3d25.5648394!4d84.6734135!16s%2Fg%2F11b5qg_514!19sChIJ6Qiwa19fjTkR2FCgpHriC-U?authuser=0&hl=en&rclk=1
MR INTERNET,Ara,3.9,,+91 82107 25620,,Not Available,"SP Kothi Rd, Maharaja Hata, Katira, Arrah, Bihar 802301, India",https://www.google.com/maps/place/MR+INTERNET/data=!4m7!3m6!1s0x398d5f6e5a46e697:0x84ff26d9873ac2e3!8m2!3d25.5501016!4d84.6606042!16s%2Fg%2F11c6t855g3!19sChIJl-ZGWm5fjTkR48I6h9km_4Q?authuser=0&hl=en&rclk=1
Vijaya Cyber cafe,Ara,4.8,,+91 72928 82766,,Not Available,"more, near Bank of Baroda, in front of Dr Shail kumari, Katira, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Vijaya+Cyber+cafe/data=!4m7!3m6!1s0x398d5fc6a1269b9b:0x3714e5271fad00db!8m2!3d25.5522113!4d84.6554187!16s%2Fg%2F11x8zmph85!19sChIJm5smocZfjTkR2wCtHyflFDc?authuser=0&hl=en&rclk=1
OM SAI NATH INTERNET WORLD,Ara,4.4,,+91 96080 08502,,http://www.facebook.com/OMSAINATHINTERNETWORLDARA,"HM26+665, SP Kothi Rd, Shivpuri Katira, Maharaja Hata, Nawada, Arrah, Bihar 802301, India",https://www.google.com/maps/place/OM+SAI+NATH+INTERNET+WORLD/data=!4m7!3m6!1s0x398d5f6e52106137:0xe63187df9cc6cc8a!8m2!3d25.5505033!4d84.6606083!16s%2Fg%2F11c6cxywxk!19sChIJN2EQUm5fjTkRiszGnN-HMeY?authuser=0&hl=en&rclk=1
Kumar Cyber Cafe (Common Service Center),Ara,3.6,,+91 94310 66584,,Not Available,"Sapna Cinema Road, near Dr Laxmi Charan Verma Gali, Shivganj, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Kumar+Cyber+Cafe+%28Common+Service+Center%29/data=!4m7!3m6!1s0x398d5f5c15ea6707:0xf29c55bac17cd4f4!8m2!3d25.5583938!4d84.6759711!16s%2Fg%2F11c52rg5w2!19sChIJB2fqFVxfjTkR9NR8wbpVnPI?authuser=0&hl=en&rclk=1
Webworld cyber Cafe,Ara,4.1,,+91 84049 46913,,Not Available,"pakari, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Webworld+cyber+Cafe/data=!4m7!3m6!1s0x398d5f7f2a3c8e39:0xd1df71e910075110!8m2!3d25.5597435!4d84.6504535!16s%2Fg%2F11f24wwk57!19sChIJOY48Kn9fjTkREFEHEOlx39E?authuser=0&hl=en&rclk=1
Raj Cyber Cafe,Ara,5.0,,Not Available,,Not Available,"Rassi Bagan, Karman Tola, Rashi Bagan, East Nawada, Nawada, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Raj+Cyber+Cafe/data=!4m7!3m6!1s0x398d5f002443318d:0xa7b9910005e129!8m2!3d25.554027!4d84.6694972!16s%2Fg%2F11yz8lzd3t!19sChIJjTFDJABfjTkRKeEFAJG5pwA?authuser=0&hl=en&rclk=1
Gaurav Online Centre,Ara,5.0,,+91 94707 94574,,https://chat.whatsapp.com/CHzvcZGFvCe1DQp31Gk7Gp,"Sapna Cinema Road, near SBI ATM, Shivganj, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Gaurav+Online+Centre/data=!4m7!3m6!1s0x398d5f5c06fd34ab:0x4a35b20930000000!8m2!3d25.5592947!4d84.6735131!16s%2Fg%2F11rdx301mj!19sChIJqzT9BlxfjTkRAAAAMAmyNUo?authuser=0&hl=en&rclk=1
MANVI CYBER CAFE AND PHONEX,Ara,4.7,,+91 72774 71198,,Not Available,"Brahbatra, Mode, Arrah, Bihar 802301, India",https://www.google.com/maps/place/MANVI+CYBER+CAFE+AND+PHONEX/data=!4m7!3m6!1s0x3992a1ff8a236cdd:0x339926519f118bc1!8m2!3d25.5789744!4d84.6651088!16s%2Fg%2F11qzd4m731!19sChIJ3Wwjiv-hkjkRwYsRn1EmmTM?authuser=0&hl=en&rclk=1
AMRIT INTERNET CYBER HUB & CAFE,Ara,4.8,,Not Available,,Not Available,"Bjar smiti, Milki Anaith, Arrah, Bihar 802302, India",https://www.google.com/maps/place/AMRIT+INTERNET+CYBER+HUB+%26+CAFE/data=!4m7!3m6!1s0x398d5f006b52f4d5:0xdde81e5b718bde71!8m2!3d25.5453696!4d84.6534501!16s%2Fg%2F11vm512yt2!19sChIJ1fRSawBfjTkRcd6LcVse6N0?authuser=0&hl=en&rclk=1
Anand Internet Seva Kendra,Ara,4.4,,+91 93869 88177,,Not Available,"HMGF+FXH, Gandhi Rd, Gausganj, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Anand+Internet+Seva+Kendra/data=!4m7!3m6!1s0x3992a0a496ad007b:0x3a74ac39c17fed01!8m2!3d25.5761825!4d84.6749817!16s%2Fg%2F11c7t28srk!19sChIJewCtlqSgkjkRAe1_wTmsdDo?authuser=0&hl=en&rclk=1
