Business Name,City,Rating,Reviews Count,Phone Number,Email,Website,Full Address,Google Maps Link
Maa Sarswati Auto Mobile,Saharsa,,,+91 79924 76965,,Not Available,"Shop No 12 Ward No 23, Main Road, Baijnathpur, Saharsa, Bihar 852221, India",https://www.google.com/maps/place/Maa+Sarswati+Auto+Mobile/data=!4m7!3m6!1s0x39ee3dbd8e31d747:0xc5ad30d919207699!8m2!3d25.8913631!4d86.6537011!16s%2Fg%2F11ln_n46m9!19sChIJR9cxjr097jkRmXYgGdkwrcU?authuser=0&hl=en&rclk=1
Madhurendra Cyber cafe,Saharsa,,,Not Available,,Not Available,"VJQW+R9G, Baijnathpur, Saharsa, Bihar 852221, India",https://www.google.com/maps/place/Madhurendra+Cyber+cafe/data=!4m7!3m6!1s0x39ee3d007f9952d7:0x488c0208fc0b8374!8m2!3d25.8895686!4d86.645938!16s%2Fg%2F11xp2mj4x5!19sChIJ11KZfwA97jkRdIML_AgCjEg?authuser=0&hl=en&rclk=1
Laxmi Cyber Cafe,Saharsa,,,+91 82988 33149,,Not Available,"Shop No 80, near Sbi Bank, Kanp East, Saharsa, Bihar 852221, India",https://www.google.com/maps/place/Laxmi+Cyber+Cafe/data=!4m7!3m6!1s0x39ee3b03d9c4ea9f:0x6ef65eb023b9a968!8m2!3d25.8372704!4d86.7408602!16s%2Fg%2F11yjjrkp22!19sChIJn-rE2QM77jkRaKm5I7Be9m4?authuser=0&hl=en&rclk=1
Narayana Cyber Cafe,Hajipur,4.4,,+91 81020 38638,,Not Available,"Kachahari Rd, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Narayana+Cyber+Cafe/data=!4m7!3m6!1s0x39ed5c17e66d05f7:0xb885ebc34b3fb8e7!8m2!3d25.6921666!4d85.2090547!16s%2Fg%2F11f3_zfwx9!19sChIJ9wVt5hdc7TkR57g_S8Prhbg?authuser=0&hl=en&rclk=1
Brothers Cyber Cafe,Hajipur,4.4,,+91 76541 55440,,Not Available,"Hajipur - Jadhua Rd, Jadhua, Hajipur, Bihar 844102, India",https://www.google.com/maps/place/Brothers+Cyber+Cafe/data=!4m7!3m6!1s0x39ed5e7de3a6199b:0x6f44301a692e0de0!8m2!3d25.67366!4d85.2316276!16s%2Fg%2F11c76mnf8x!19sChIJmxmm431e7TkR4A0uaRowRG8?authuser=0&hl=en&rclk=1
Laxmi Cyber Cafe,Hajipur,4.9,,+91 99314 96136,,Not Available,"Chaurasia Rd, near Chaurasia College, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Laxmi+Cyber+Cafe/data=!4m7!3m6!1s0x39ed5d7c81295f89:0x3689df192618bd!8m2!3d25.6892931!4d85.227542!16s%2Fg%2F11n06q1jrx!19sChIJiV8pgXxd7TkRvRgmGd-JNgA?authuser=0&hl=en&rclk=1
RADHA KRISHNA CYBER CAFE,Hajipur,5.0,,Not Available,,https://sites.google.com/view/radhakrishnacybercafe,"Canara Bank Campus, Gate No 5, Civil Court, Old, Kachahari Rd, opposite Hajipur, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/RADHA+KRISHNA+CYBER+CAFE/data=!4m7!3m6!1s0x39ed5d4568d6a0ed:0xd78dd4cc2b68cf9e!8m2!3d25.6920855!4d85.2093652!16s%2Fg%2F11yz7mn2vc!19sChIJ7aDWaEVd7TkRns9oK8zUjdc?authuser=0&hl=en&rclk=1
Sainik Cyber Cafe,Hajipur,4.2,,+91 70067 40120,,Not Available,"Savitri Sadan, 96, SDO Rd, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Sainik+Cyber+Cafe/data=!4m7!3m6!1s0x39ed5d94e34d81a9:0xec333dd8bbfef026!8m2!3d25.6904158!4d85.2037303!16s%2Fg%2F11q9tjmn_6!19sChIJqYFN45Rd7TkRJvD-u9g9M-w?authuser=0&hl=en&rclk=1
Vaishali Digital Cafe,Hajipur,5.0,,Not Available,,Not Available,"Town High School, Anderkilla Rd, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Vaishali+Digital+Cafe/data=!4m7!3m6!1s0x39ed5db94a4950af:0x73e703f76ec318cf!8m2!3d25.6880464!4d85.2037143!16s%2Fg%2F11z0548448!19sChIJr1BJSrld7TkRzxjDbvcD53M?authuser=0&hl=en&rclk=1
Subham cyber & photo State,Hajipur,4.8,,+91 63808 45946,,Not Available,"Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Subham+cyber+%26+photo+State/data=!4m7!3m6!1s0x39ed5dadda8bbdd7:0x3da7b0f8ff7d9a88!8m2!3d25.6912806!4d85.2213516!16s%2Fg%2F11ppvw94dx!19sChIJ172L2q1d7TkRiJp9__iwpz0?authuser=0&hl=en&rclk=1
AMIT CYBER POINT AND STATIONARY,Hajipur,4.7,,+91 94702 37404,,http://amitcyberpoint.com/,"near DC College Road, West, Dighikala West, Hajipur, Bihar 844102, India",https://www.google.com/maps/place/AMIT+CYBER+POINT+AND+STATIONARY/data=!4m7!3m6!1s0x39ed5debb05229f3:0x5d8e6288488843dd!8m2!3d25.7120281!4d85.2237668!16s%2Fg%2F11h8fzvb7f!19sChIJ8ylSsOtd7TkR3UOISIhijl0?authuser=0&hl=en&rclk=1
NET POINT CYBER CAFE,Hajipur,3.9,,+91 93048 97877,,Not Available,Not Available,https://www.google.com/maps/place/NET+POINT+CYBER+CAFE/data=!4m7!3m6!1s0x39ed5c17e69a0329:0xb4b0caee82136c30!8m2!3d21.0680074!4d82.7525294!16s%2Fg%2F11cn6d0llf!19sChIJKQOa5hdc7TkRMGwTgu7KsLQ?authuser=0&hl=en&rclk=1
Upwiz Cyber cafe,Hajipur,5.0,,Not Available,,Not Available,"Dighi-Lalpokhar Rd, Hajipur, Bihar 844102, India",https://www.google.com/maps/place/Upwiz+Cyber+cafe/data=!4m7!3m6!1s0x39ed5db510b0eb8d:0xd4ce5f55fbbb0a2d!8m2!3d25.7162803!4d85.227831!16s%2Fg%2F11qsb2ymbb!19sChIJjeuwELVd7TkRLQq7-1VfztQ?authuser=0&hl=en&rclk=1
Web World Cyber Cafe,Hajipur,5.0,,Not Available,,Not Available,"Cinema Rd, behind State Bank of India, JP Colony, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Web+World+Cyber+Cafe/data=!4m7!3m6!1s0x39ed5de2a13b7437:0x6ed62733dae0d241!8m2!3d25.6945402!4d85.2132682!16s%2Fg%2F11j47mrpfl!19sChIJN3Q7oeJd7TkRQdLg2jMn1m4?authuser=0&hl=en&rclk=1
JK CYBER CAFE CSC CENTRE,Hajipur,5.0,,+91 99057 95182,,Not Available,"M6R5+XF2, Kachahari Rd, Rajendra chowk, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/JK+CYBER+CAFE+CSC+CENTRE/data=!4m7!3m6!1s0x39ed5d00695023ff:0x8feeb4510097cd07!8m2!3d25.6923824!4d85.2086319!16s%2Fg%2F11y286kwcc!19sChIJ_yNQaQBd7TkRB82XAFG07o8?authuser=0&hl=en&rclk=1
Buddha Digital Cyber,Hajipur,4.8,,+91 77392 50662,,Not Available,"Hajipur - Mahnar Rd, near Rose Public School, Jadhua, Hajipur, Bihar 844102, India",https://www.google.com/maps/place/Buddha+Digital+Cyber/data=!4m7!3m6!1s0x39ed5fb446e89b73:0x8ae6f0db80bc50f!8m2!3d25.6722049!4d85.2370809!16s%2Fg%2F11l7fqfqyg!19sChIJc5voRrRf7TkRD8ULuA1vrgg?authuser=0&hl=en&rclk=1
Online center cyber cafe,Hajipur,5.0,,+91 95089 21082,,Not Available,"Dighi Rd, khurd, Dighikala West, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Online+center+cyber+cafe/data=!4m7!3m6!1s0x39ed5d0eed892ff9:0xc5bd007ae0dfeb97!8m2!3d25.6993274!4d85.2242546!16s%2Fg%2F11wx1fmgmt!19sChIJ-S-J7Q5d7TkRl-vf4HoAvcU?authuser=0&hl=en&rclk=1
Cyber Cafe (24×7),Hajipur,5.0,,+91 86039 64115,,Not Available,"Ramavtar Nagar, Hathsarganj, Hajipur, Bihar 844103, India",https://www.google.com/maps/place/Cyber+Cafe+%2824%C3%977%29/data=!4m7!3m6!1s0x39ed5d6568c797ab:0xd5e539f1189e7cc!8m2!3d25.7140248!4d85.2039513!16s%2Fg%2F11vdw2kyj3!19sChIJq5fHaGVd7TkRzOeJEZ9TXg0?authuser=0&hl=en&rclk=1
ARAV CYBER,Hajipur,5.0,,+91 62026 31861,,https://chat.whatsapp.com/G3ynKXXQZgOJHUKreRaINS,"MARAI CHOWK, ROAD, YUSUFPUR, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/ARAV+CYBER/data=!4m7!3m6!1s0x39ed5d0206970d91:0xcddd4ada12053dcf!8m2!3d25.6914915!4d85.2199043!16s%2Fg%2F11vwwd02gt!19sChIJkQ2XBgJd7TkRzz0FEtpK3c0?authuser=0&hl=en&rclk=1
Vedanshi Cyber Cafe,Hajipur,5.0,,+91 62073 45455,,Not Available,"Utpal Mobil ke neech, Jagdish Sah Complex, Jadhua, Bazar, Bihar 844102, India",https://www.google.com/maps/place/Vedanshi+Cyber+Cafe/data=!4m7!3m6!1s0x39ed5f05fab5d62f:0x550d3808c66a156!8m2!3d25.67367!4d85.2315978!16s%2Fg%2F11y64y7yy1!19sChIJL9a1-gVf7TkRVqFmjIDTUAU?authuser=0&hl=en&rclk=1
Mukesh Cyber,Hajipur,5.0,,+91 95465 69001,,Not Available,"Mukesh Cyber, Kachahari Rd, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Mukesh+Cyber/data=!4m7!3m6!1s0x39ed5de43b9045cd:0xdc1e4f45bab89cf4!8m2!3d25.6922655!4d85.2091925!16s%2Fg%2F11tp4zsy77!19sChIJzUWQO-Rd7TkR9Jy4ukVPHtw?authuser=0&hl=en&rclk=1
Amit cyber cafe and video mixing shop,Hajipur,4.7,,+91 85219 53366,,Not Available,"Adalpur, Hajipur, Bihar 844102, India",https://www.google.com/maps/place/Amit+cyber+cafe+and+video+mixing+shop/data=!4m7!3m6!1s0x39ed5d0686dea50f:0x37cc9cb3e8c3cf6!8m2!3d25.7074977!4d85.2155403!16s%2Fg%2F11jj18cwkl!19sChIJD6XehgZd7TkR9jyMPsvJfAM?authuser=0&hl=en&rclk=1
Krishna cyber & stationery,Hajipur,5.0,,+91 96934 43959,,Not Available,"West, Dighikala West, Hajipur, Bihar 844102, India",https://www.google.com/maps/place/Krishna+cyber+%26+stationery/data=!4m7!3m6!1s0x39ed5d9bed792e85:0x6ff25c844860b8a1!8m2!3d25.7121109!4d85.2246008!16s%2Fg%2F11sv_6jf_5!19sChIJhS557Ztd7TkRobhgSIRc8m8?authuser=0&hl=en&rclk=1
Cyber World,Hajipur,4.3,,+91 78703 96134,,Not Available,"ANJANPEER, Hajipur - Lalganj Rd, Hajipur, Bihar 844103, India",https://www.google.com/maps/place/Cyber+World/data=!4m7!3m6!1s0x39ed5c3cdad9ca49:0xa701bf63ee1fed33!8m2!3d25.7005737!4d85.2057206!16s%2Fg%2F12q4rr0qg!19sChIJScrZ2jxc7TkRM-0f7mO_Aac?authuser=0&hl=en&rclk=1
Surya Cyber Point,Hajipur,5.0,,+91 62831 50549,,Not Available,"near D. O office shiksha bhawan, Dighikala East, Hajipur, Bihar 844102, India",https://www.google.com/maps/place/Surya+Cyber+Point/data=!4m7!3m6!1s0x39ed5d4a905b446f:0x49b36f0f9eedb86a!8m2!3d25.7158225!4d85.2295248!16s%2Fg%2F11y7sj1ph8!19sChIJb0RbkEpd7TkRarjtng9vs0k?authuser=0&hl=en&rclk=1
Sangam Syber Cafe,Hajipur,5.0,,+91 73718 13928,,Not Available,"Maa Kali Appartment, Anwarpur Chowk, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Sangam+Syber+Cafe/data=!4m7!3m6!1s0x39ed5d02cda805b9:0xddebbb1fe6d11c30!8m2!3d25.6978431!4d85.2145549!16s%2Fg%2F11yhyz4mfn!19sChIJuQWozQJd7TkRMBzR5h-7690?authuser=0&hl=en&rclk=1
CREATIVE SOLUTION,Hajipur,5.0,,+91 76317 53260,,Not Available,"RAMBALK, CHOWK, Baghdulhan, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/CREATIVE+SOLUTION/data=!4m7!3m6!1s0x39ed5d2434f88643:0x4696641f4f58ea96!8m2!3d25.6949626!4d85.2158514!16s%2Fg%2F11rmwyc6z9!19sChIJQ4b4NCRd7TkRlupYTx9klkY?authuser=0&hl=en&rclk=1
Cyber World,Hajipur,5.0,,Not Available,,Not Available,"near Kargill Chowk, Chandralay, Hajipur, Bihar 844103, India",https://www.google.com/maps/place/Cyber+World/data=!4m7!3m6!1s0x39ed5d171e17627d:0x25fec897969d6957!8m2!3d25.7200107!4d85.2111!16s%2Fg%2F11sdv6445x!19sChIJfWIXHhdd7TkRV2mdlpfI_iU?authuser=0&hl=en&rclk=1
Om cyber cafe,Hajipur,2.8,,+91 91223 83216,,Not Available,"Front of sahyogi high school, Hajipur, Minapur, Bihar 844101, India",https://www.google.com/maps/place/Om+cyber+cafe/data=!4m7!3m6!1s0x39ed5f9a80737249:0x7762215997d91215!8m2!3d25.6784445!4d85.2230397!16s%2Fg%2F11r26c3w78!19sChIJSXJzgJpf7TkRFRLZl1khYnc?authuser=0&hl=en&rclk=1
Khabai Tech | Website Development | Digital Marketing | App Development | Software Development| School ERP,Hajipur,4.8,,+91 99558 71746,,http://khabaitech.com/,"116, Road No. 3, Rajput Colony, Rajput Nagar, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Khabai+Tech+%7C+Website+Development+%7C+Digital+Marketing+%7C+App+Development+%7C+Software+Development%7C+School+ERP/data=!4m7!3m6!1s0x3babe6c1d211acb7:0x1781d61514965490!8m2!3d25.6937488!4d85.2240417!16s%2Fg%2F11cm0kzq1t!19sChIJt6wR0sHmqzsRkFSWFBXWgRc?authuser=0&hl=en&rclk=1
Maa cyber Cafe,Hajipur,5.0,,Not Available,,Not Available,"Jadhua Market, Jadhua, Hajipur, Bihar 844102, India",https://www.google.com/maps/place/Maa+cyber+Cafe/data=!4m7!3m6!1s0x39ed5fea02f29b11:0x15f34f711819ae03!8m2!3d25.6735186!4d85.2325403!16s%2Fg%2F11yj6rjzvg!19sChIJEZvyAupf7TkRA64ZGHFP8xU?authuser=0&hl=en&rclk=1
Gyan Ganga Cyber,Hajipur,,,Not Available,,Not Available,"CHHOTI, Marai Rd, Shahi colony, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Gyan+Ganga+Cyber/data=!4m7!3m6!1s0x39ed5d9ea382b707:0xf23da5924cae8517!8m2!3d25.6915028!4d85.2177894!16s%2Fg%2F11mrs5zl53!19sChIJB7eCo55d7TkRF4WuTJKlPfI?authuser=0&hl=en&rclk=1
Digital Solution Kendra,Hajipur,,,Not Available,,Not Available,"Kargil Chowk, Chandralay, Hajipur, Bihar 844103, India",https://www.google.com/maps/place/Digital+Solution+Kendra/data=!4m7!3m6!1s0x39ed5dcd60aeafab:0x60fd800d0e9d5f8!8m2!3d25.7214617!4d85.2055429!16s%2Fg%2F11yf0sjg8j!19sChIJq6-uYM1d7TkR-NXp0ADYDwY?authuser=0&hl=en&rclk=1
Jai Shree Ram Cyber cafe,Hajipur,,,Not Available,,Not Available,"M69P+2R7, Jadhua, Hajipur, Bihar 844102, India",https://www.google.com/maps/place/Jai+Shree+Ram+Cyber+cafe/data=!4m7!3m6!1s0x39ed5f002f72c3d7:0x1450583d55da5484!8m2!3d25.6675317!4d85.2370483!16s%2Fg%2F11mzgpdmkz!19sChIJ18NyLwBf7TkRhFTaVT1YUBQ?authuser=0&hl=en&rclk=1
Om Digital Net Point,Hajipur,,,Not Available,,Not Available,"1st floar, BLD Chauk, Near Gpoint, Idustrial area, Hajipur - Jandaha Rd, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Om+Digital+Net+Point/data=!4m7!3m6!1s0x39ed5d9d8dedc989:0x89d4ba12a3264eac!8m2!3d25.6927645!4d85.2399429!16s%2Fg%2F11zkq9mrkj!19sChIJicntjZ1d7TkRrE4moxK61Ik?authuser=0&hl=en&rclk=1
Onlineसेवा,Hajipur,5.0,,+91 62079 91395,,Not Available,"Drcc road, harvanshpur, Hajipur, Pasain, Bihar 844101, India",https://www.google.com/maps/place/Online%E0%A4%B8%E0%A5%87%E0%A4%B5%E0%A4%BE/data=!4m7!3m6!1s0x39ed5fd79630d001:0xc7a099a8c9f8164d!8m2!3d25.6696916!4d85.2125074!16s%2Fg%2F11rwmqtsr_!19sChIJAdAwltdf7TkRTRb4yaiZoMc?authuser=0&hl=en&rclk=1
HI TECH CYBER CAFE,Hajipur,4.7,,+91 93865 43526,,Not Available,Not Available,https://www.google.com/maps/place/HI+TECH+CYBER+CAFE/data=!4m7!3m6!1s0x39ed5c3d0eeb9869:0x74915db26264d67a!8m2!3d21.0680074!4d82.7525294!16s%2Fg%2F11gd21mxbp!19sChIJaZjrDj1c7TkRetZkYrJdkXQ?authuser=0&hl=en&rclk=1
Muskaan communication & Movies (Common service centre),Hajipur,5.0,,Not Available,,Not Available,"Durga chowk, Hathsarganj, Adalpur, Hajipur, Bihar 844103, India",https://www.google.com/maps/place/Muskaan+communication+%26+Movies+%28Common+service+centre%29/data=!4m7!3m6!1s0x39ed5d002fd02bd9:0xcafef372c65e1eee!8m2!3d25.7035573!4d85.2055079!16s%2Fg%2F11y54h4vhj!19sChIJ2SvQLwBd7TkR7h5exnLz_so?authuser=0&hl=en&rclk=1
Mahakal Cyber,Hajipur,,,+91 62079 91395,,https://www.instagram.com/sulinder_rai?igsh=dHZhcjR0eHlmMHVr&utm_source=ig_contact_invite,"Drcc Road, Hajipur, Pasain, Bihar 844101, India",https://www.google.com/maps/place/Mahakal+Cyber/data=!4m7!3m6!1s0x39ed5f34802c2bb9:0x17b4d4a6ec0756b8!8m2!3d25.6697786!4d85.2124049!16s%2Fg%2F11ml0kp929!19sChIJuSssgDRf7TkRuFYH7KbUtBc?authuser=0&hl=en&rclk=1
shakuntla online services ( common service center),Hajipur,5.0,,+91 90232 33351,,Not Available,"JETHUI,INDUSTRIAL AREA HAJIPUR, Hajipur, Bihar 844102, India",https://www.google.com/maps/place/shakuntla+online+services+%28+common+service+center%29/data=!4m7!3m6!1s0x39ed5d3dbe3806bb:0x6ec65fbf6803816a!8m2!3d25.680893!4d85.2433557!16s%2Fg%2F11fn4xpq6q!19sChIJuwY4vj1d7TkRaoEDaL9fxm4?authuser=0&hl=en&rclk=1
Maa ganga Cyber cafe and general Store,Hajipur,,,Not Available,,Not Available,"P664+H3F, Hathsarganj, Adalpur, Hajipur, Bihar 844103, India",https://www.google.com/maps/place/Maa+ganga+Cyber+cafe+and+general+Store/data=!4m7!3m6!1s0x39ed5d002f19bcd9:0xc45b4e6d95f2424c!8m2!3d25.7114464!4d85.2051737!16s%2Fg%2F11mrz_7zrq!19sChIJ2bwZLwBd7TkRTELylW1OW8Q?authuser=0&hl=en&rclk=1
INTERNET CAFE,Hajipur,,,Not Available,,Not Available,"WARD NO 40, SANT KABIR NAGAR, behind KABIR MATH, Jadhua, Hajipur, Bihar 844102, India",https://www.google.com/maps/place/INTERNET+CAFE/data=!4m7!3m6!1s0x39ed5fe5077df5d3:0x7dcd9d964c4c41c3!8m2!3d25.674508!4d85.2328969!16s%2Fg%2F11zhrd1595!19sChIJ0_V9B-Vf7TkRw0FMTJadzX0?authuser=0&hl=en&rclk=1
ONLINE CSC CENTRE AND CYBER CAFE,Hajipur,5.0,2.0,+91 70610 31321,,Not Available,"M5PX 29Q, Kushwaha Chowk, Nakash Chowk Road, Andar Killa, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/ONLINE+CSC+CENTRE+AND+CYBER+CAFE/data=!4m7!3m6!1s0x39ed5d6bb70e1299:0x8c89ef9ae5bf3907!8m2!3d25.6851708!4d85.1985434!16s%2Fg%2F11vx3wzcxk!19sChIJmRIOt2td7TkRBzm_5ZrviYw?authuser=0&hl=en&rclk=1
HUNNY CYBER POINT,Hajipur,4.4,,+91 75619 76239,,Not Available,"P66F+MC7, near DC COLLEGE, Dighikala West, Bihar 844102, India",https://www.google.com/maps/place/HUNNY+CYBER+POINT/data=!4m7!3m6!1s0x39ed5d04911cfd83:0x47d4b570aeda84ba!8m2!3d25.7116531!4d85.223551!16s%2Fg%2F11q43yl5_x!19sChIJg_0ckQRd7TkRuoTarnC11Ec?authuser=0&hl=en&rclk=1
Ali Computer,Hajipur,,,+91 63053 52175,,Not Available,"Madarsa Chok, New Gandak Pul Road, Anjaanpeer Chowk, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Ali+Computer/data=!4m7!3m6!1s0x39ed5d8966399f15:0x876d8d2105756d9!8m2!3d25.6994899!4d85.2044668!16s%2Fg%2F11s0x7ty9w!19sChIJFZ85Zold7TkR2VZXENLYdgg?authuser=0&hl=en&rclk=1
R K Internet Zone,Hajipur,0.0,,+91 92342 51923,,Not Available,"Ramashish Chowk Rail Over Bridge, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/R+K+Internet+Zone/data=!4m7!3m6!1s0x39ed5d5d253fea7d:0xa18f1f7ef1992bcb!8m2!3d25.7043187!4d85.2195278!16s%2Fg%2F11tncqnhkk!19sChIJfeo_JV1d7TkRyyuZ8X4fj6E?authuser=0&hl=en&rclk=1
Krishna Cyber Cafe,Hajipur,5.0,,Not Available,,Not Available,"Kachari Road, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Krishna+Cyber+Cafe/data=!4m7!3m6!1s0x39ed5d1c9aecfe55:0xb51fe79e5cfb18f1!8m2!3d25.6921907!4d85.2090102!16s%2Fg%2F11v3x54q8k!19sChIJVf7smhxd7TkR8Rj7XJ7nH7U?authuser=0&hl=en&rclk=1
Ajay Enterprises,Hajipur,5.0,,+91 94304 09376,,Not Available,"Rambalak Chowk, ROAD, Baghdulhan, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Ajay+Enterprises/data=!4m7!3m6!1s0x39ed5d04ed085689:0x5e5a4697fa069c45!8m2!3d25.6951315!4d85.2149512!16s%2Fg%2F11v_1460h3!19sChIJiVYI7QRd7TkRRZwG-pdGWl4?authuser=0&hl=en&rclk=1
Saksham Cyber Cafe,Hajipur,4.2,11.0,+91 88024 82114,,Not Available,"Saksham Cyber Cafe, Kachahari Rd, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Saksham+Cyber+Cafe/data=!4m7!3m6!1s0x39ed5de9d131650d:0x631884d588e704fc!8m2!3d25.692255!4d85.2092329!16s%2Fg%2F11wtlfvmr5!19sChIJDWUx0eld7TkR_ATniNWEGGM?authuser=0&hl=en&rclk=1
Prashant Cyber Cafe & CSC ( जन सेवा केंद्र ),Hajipur,,,+91 6224 359 332,,Not Available,"Vill- Arari, Hajipur, Andari, Bihar 844117, India",https://www.google.com/maps/place/Prashant+Cyber+Cafe+%26+CSC+%28+%E0%A4%9C%E0%A4%A8+%E0%A4%B8%E0%A5%87%E0%A4%B5%E0%A4%BE+%E0%A4%95%E0%A5%87%E0%A4%82%E0%A4%A6%E0%A5%8D%E0%A4%B0+%29/data=!4m7!3m6!1s0x39ed43dc464d529f:0x5f27610d4030095b!8m2!3d25.7813508!4d85.245337!16s%2Fg%2F11sjg4jkyb!19sChIJn1JNRtxD7TkRWwkwQA1hJ18?authuser=0&hl=en&rclk=1
Harsh Digital Seva Kendra,Hajipur,3.5,,Not Available,,Not Available,"M686+M7C, M696+VX, Hajipur, Pasain, Bihar 844101, India",https://www.google.com/maps/place/Harsh+Digital+Seva+Kendra/data=!4m7!3m6!1s0x39ed5f001c61a753:0xa6e17f55353e6cff!8m2!3d25.6665013!4d85.2109914!16s%2Fg%2F11xghwps9r!19sChIJU6dhHABf7TkR_2w-NVV_4aY?authuser=0&hl=en&rclk=1
Kiran Flex Media,Hajipur,3.5,,+91 91231 60218,,Not Available,"VILL BASANTPUR KAKARAHTA PO DHOBAULI PS, to, Chaksikandar Road, Bidupur, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Kiran+Flex+Media/data=!4m7!3m6!1s0x39ed5dec18b275ff:0x22e7b8b77c3e38b3!8m2!3d25.6943299!4d85.2158322!16s%2Fg%2F11y7gfy_7z!19sChIJ_3WyGOxd7TkRszg-fLe45yI?authuser=0&hl=en&rclk=1
R K Cyber cafe Common service center,Hajipur,4.4,,+91 70040 30879,,Not Available,"L/63A, Barbatta, Sonepur, Bihar 841101, India",https://www.google.com/maps/place/R+K+Cyber+cafe+Common+service+center/data=!4m7!3m6!1s0x39ed5b36a395ed93:0xcc914a66d5735b5b!8m2!3d25.6910241!4d85.1683845!16s%2Fg%2F11rf9y2z38!19sChIJk-2VozZb7TkRW1tz1WZKkcw?authuser=0&hl=en&rclk=1
Cyber Wala,Hajipur,,,+91 79036 89326,,Not Available,"Cyber Wala, near Rn College, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Cyber+Wala/data=!4m7!3m6!1s0x39ed5d1d49040bed:0xa5c61b49261f9759!8m2!3d25.6828247!4d85.21693!16s%2Fg%2F11yjjbfl8f!19sChIJ7QsESR1d7TkRWZcfJkkbxqU?authuser=0&hl=en&rclk=1
Aayushi Grakak Seva Kendra,Hajipur,,,Not Available,,Not Available,"Raj Narain College, NEAR, CHAUHATTA CHOWK, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Aayushi+Grakak+Seva+Kendra/data=!4m7!3m6!1s0x39ed5d11dfbb6391:0x70d4b3fb9ba2a2f2!8m2!3d25.6843473!4d85.2177036!16s%2Fg%2F11myqnx506!19sChIJkWO73xFd7TkR8qKim_uz1HA?authuser=0&hl=en&rclk=1
Fino payment bank hajipur,Hajipur,3.8,,+91 95728 83886,,Not Available,"Common service center, Kuari Chowk, Hajipur - Jandaha Rd, near hanuman mandir, Hajipur, Bihar 844102, India",https://www.google.com/maps/place/Fino+payment+bank+hajipur/data=!4m7!3m6!1s0x39ed5f7708904fbd:0xd90cd79098d575c1!8m2!3d25.6849996!4d85.2671915!16s%2Fg%2F11j1251w7s!19sChIJvU-QCHdf7TkRwXXVmJDXDNk?authuser=0&hl=en&rclk=1
Om cyber,Hajipur,,,+91 95708 27507,,Not Available,"Crk college, Chaurasia Raj Kishore College, Badi Yusufpur, road, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Om+cyber/data=!4m7!3m6!1s0x39ed5dff20d28ea3:0x998f06307eb60772!8m2!3d25.69027!4d85.2264423!16s%2Fg%2F11yh_zh4_w!19sChIJo47SIP9d7TkRcge2fjAGj5k?authuser=0&hl=en&rclk=1
Maa Computer & Internet Zone,Hajipur,5.0,1.0,+91 99394 91714,,Not Available,"West Of, RN College Rd, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Maa+Computer+%26+Internet+Zone/data=!4m7!3m6!1s0x39ed5d0aa51dfaab:0x8008d7ea4f17e3a7!8m2!3d25.6847043!4d85.2173044!16s%2Fg%2F11t35qj_tq!19sChIJq_odpQpd7TkRp-MXT-rXCIA?authuser=0&hl=en&rclk=1
Shiv Cyber Cafe,Hajipur,,,+91 94718 26646,,Not Available,"Bidupur RS, Hajipur - Jandaha Rd, Bihar 844502, India",https://www.google.com/maps/place/Shiv+Cyber+Cafe/data=!4m7!3m6!1s0x39ed679cb30d1351:0xa6fe99111c60cb70!8m2!3d25.6858004!4d85.3143656!16s%2Fg%2F11r4wm3xsl!19sChIJURMNs5xn7TkRcMtgHBGZ_qY?authuser=0&hl=en&rclk=1
